Origin State,Origin County,Count
Virginia,Fluvanna County,1
Virginia,Accomack County,1
Virginia,Charlottesville city,1
Virginia,Albemarle County,1
Virginia,Alexandria city,1
Virginia,Alleghany County,1
Virginia,Arlington County,1
Virginia,Augusta County,1
Virginia,Bristol city,1
Virginia,Chesapeake city,1
Virginia,Fauquier County,1
Virginia,Chesterfield County,1
Virginia,Danville city,1
Virginia,Dickenson County,1
Virginia,Fairfax County,1
Virginia,Fairfax city,1
Virginia,Falls Church city,1
Puerto Rico,Mayag�ez Municipio,1
Puerto Rico,Las Mar�as Municipio,1
Puerto Rico,Juana D�az Municipio,1
Nevada,Washoe County,1
Nebraska,Red Willow County,1
Nebraska,Sarpy County,1
Nebraska,Seward County,1
Nebraska,Washington County,1
Nevada,Carson City,1
Nevada,Churchill County,1
Nevada,Clark County,1
Nevada,Douglas County,1
Nevada,Elko County,1
Nevada,Humboldt County,1
Nevada,Lander County,1
Nevada,Lincoln County,1
Nevada,Lyon County,1
Nevada,Nye County,1
Nevada,Pershing County,1
Nebraska,Polk County,1
Nebraska,Pawnee County,1
Nebraska,Merrick County,1
Nebraska,Cedar County,1
Montana,Ravalli County,1
Montana,Sanders County,1
Montana,Yellowstone County,1
Nebraska,Box Butte County,1
Nebraska,Buffalo County,1
Nebraska,Cass County,1
Nebraska,Colfax County,1
Nebraska,Lincoln County,1
Nebraska,Custer County,1
Nebraska,Dodge County,1
Nebraska,Douglas County,1
Nebraska,Hall County,1
Nebraska,Hayes County,1
Nebraska,Lancaster County,1
Nevada,Storey County,1
Nevada,White Pine County,1
North Carolina,Guilford County,1
New Mexico,Bernalillo County,1
North Carolina,Alamance County,1
North Carolina,Brunswick County,1
North Carolina,Buncombe County,1
North Carolina,Cabarrus County,1
North Carolina,Caldwell County,1
North Carolina,Carteret County,1
North Carolina,Catawba County,1
North Carolina,Cleveland County,1
North Carolina,Columbus County,1
North Carolina,Craven County,1
North Carolina,Cumberland County,1
North Carolina,Dare County,1
North Carolina,Davidson County,1
North Carolina,Durham County,1
North Carolina,Forsyth County,1
New Mexico,Taos County,1
New Mexico,Santa Fe County,1
New Mexico,Sandoval County,1
New Mexico,Guadalupe County,1
New Mexico,Chaves County,1
New Mexico,Cibola County,1
New Mexico,Curry County,1
New Mexico,Do�a Ana County,1
New Mexico,Eddy County,1
New Mexico,Grant County,1
New Mexico,Lea County,1
New Mexico,San Miguel County,1
New Mexico,Lincoln County,1
New Mexico,Los Alamos County,1
New Mexico,Luna County,1
New Mexico,McKinley County,1
New Mexico,Otero County,1
New Mexico,San Juan County,1
Montana,Missoula County,1
Wyoming,Uinta County,1
Montana,Lincoln County,1
Montana,Lewis and Clark County,1
Mississippi,Pike County,1
Mississippi,Rankin County,1
Mississippi,Tallahatchie County,1
Mississippi,Washington County,1
Mississippi,Yazoo County,1
Missouri,Andrew County,1
Missouri,Boone County,1
Missouri,Buchanan County,1
Missouri,Butler County,1
Missouri,Callaway County,1
Missouri,Cass County,1
Missouri,Clay County,1
Missouri,Cole County,1
Missouri,DeKalb County,1
Missouri,Douglas County,1
Mississippi,Marshall County,1
Mississippi,Marion County,1
Mississippi,Madison County,1
Mississippi,Forrest County,1
Mississippi,Amite County,1
Mississippi,Attala County,1
Mississippi,Bolivar County,1
Mississippi,Calhoun County,1
Mississippi,Coahoma County,1
Mississippi,DeSoto County,1
Mississippi,Hancock County,1
Mississippi,Lowndes County,1
Mississippi,Harrison County,1
Mississippi,Hinds County,1
Mississippi,Jackson County,1
Mississippi,Lauderdale County,1
Mississippi,Lawrence County,1
Mississippi,Lee County,1
Missouri,Greene County,1
Missouri,Henry County,1
Missouri,Howard County,1
Montana,Cascade County,1
Missouri,Sullivan County,1
Missouri,Warren County,1
Missouri,Webster County,1
Montana,Blaine County,1
Montana,Broadwater County,1
Montana,Carbon County,1
Montana,Custer County,1
Missouri,St. Louis County,1
Montana,Deer Lodge County,1
Montana,Fergus County,1
Montana,Flathead County,1
Montana,Gallatin County,1
Montana,Hill County,1
Montana,Lake County,1
Missouri,St. Louis city,1
Missouri,St. Charles County,1
Missouri,Jackson County,1
Missouri,Marion County,1
Missouri,Jasper County,1
Missouri,Jefferson County,1
Missouri,Johnson County,1
Missouri,Knox County,1
Missouri,Lewis County,1
Missouri,Livingston County,1
Missouri,McDonald County,1
Missouri,Saline County,1
Missouri,Newton County,1
Missouri,Oregon County,1
Missouri,Pettis County,1
Missouri,Platte County,1
Missouri,Pulaski County,1
Missouri,Ray County,1
North Carolina,Gaston County,1
North Carolina,Harnett County,1
Puerto Rico,Isabela Municipio,1
Oregon,Clatsop County,1
Oklahoma,Muskogee County,1
Oklahoma,Oklahoma County,1
Oklahoma,Osage County,1
Oklahoma,Ottawa County,1
Oklahoma,Pawnee County,1
Oklahoma,Payne County,1
Oklahoma,Pittsburg County,1
Oklahoma,Pontotoc County,1
Oklahoma,Pottawatomie County,1
Oklahoma,Rogers County,1
Oklahoma,Seminole County,1
Oklahoma,Stephens County,1
Oklahoma,Tulsa County,1
Oklahoma,Washington County,1
Oregon,Benton County,1
Oklahoma,Mayes County,1
Oklahoma,Lincoln County,1
Oklahoma,Le Flore County,1
Oklahoma,Carter County,1
Ohio,Warren County,1
Ohio,Washington County,1
Ohio,Wood County,1
Oklahoma,Beckham County,1
Oklahoma,Bryan County,1
Oklahoma,Canadian County,1
Oklahoma,Cherokee County,1
Oklahoma,Kay County,1
Oklahoma,Cleveland County,1
Oklahoma,Comanche County,1
Oklahoma,Custer County,1
Oklahoma,Delaware County,1
Oklahoma,Grady County,1
Oklahoma,Jackson County,1
Oregon,Clackamas County,1
Oregon,Coos County,1
North Carolina,Haywood County,1
Oregon,Crook County,1
Oregon,Umatilla County,1
Oregon,Union County,1
Oregon,Wasco County,1
Oregon,Washington County,1
Oregon,Yamhill County,1
Puerto Rico,Arecibo Municipio,1
Puerto Rico,Bayam�n Municipio,1
Puerto Rico,Caguas Municipio,1
Puerto Rico,Camuy Municipio,1
Puerto Rico,Carolina Municipio,1
Puerto Rico,Cata�o Municipio,1
Puerto Rico,Cayey Municipio,1
Puerto Rico,Cidra Municipio,1
Puerto Rico,Guaynabo Municipio,1
Puerto Rico,Gurabo Municipio,1
Oregon,Polk County,1
Oregon,Multnomah County,1
Oregon,Morrow County,1
Oregon,Jefferson County,1
Oregon,Curry County,1
Oregon,Deschutes County,1
Oregon,Douglas County,1
Oregon,Grant County,1
Oregon,Harney County,1
Oregon,Jackson County,1
Oregon,Josephine County,1
Oregon,Marion County,1
Oregon,Klamath County,1
Oregon,Lake County,1
Oregon,Lane County,1
Oregon,Lincoln County,1
Oregon,Linn County,1
Oregon,Malheur County,1
Ohio,Trumbull County,1
Ohio,Summit County,1
Ohio,Stark County,1
Ohio,Sandusky County,1
North Carolina,Watauga County,1
North Carolina,Wilson County,1
North Dakota,Bottineau County,1
North Dakota,Burleigh County,1
North Dakota,Cass County,1
North Dakota,Grand Forks County,1
North Dakota,McKenzie County,1
North Dakota,Mountrail County,1
North Dakota,Sheridan County,1
North Dakota,Sioux County,1
North Dakota,Stark County,1
North Dakota,Stutsman County,1
North Dakota,Traill County,1
North Dakota,Ward County,1
Ohio,Athens County,1
North Carolina,Wake County,1
North Carolina,Union County,1
North Carolina,Stanly County,1
North Carolina,Onslow County,1
North Carolina,Henderson County,1
North Carolina,Hertford County,1
North Carolina,Hoke County,1
North Carolina,Iredell County,1
North Carolina,Mecklenburg County,1
North Carolina,New Hanover County,1
North Carolina,Orange County,1
North Carolina,Scotland County,1
North Carolina,Pasquotank County,1
North Carolina,Pitt County,1
North Carolina,Polk County,1
North Carolina,Randolph County,1
North Carolina,Richmond County,1
North Carolina,Rockingham County,1
Ohio,Belmont County,1
Ohio,Brown County,1
Ohio,Butler County,1
Ohio,Miami County,1
Ohio,Licking County,1
Ohio,Lorain County,1
Ohio,Lucas County,1
Ohio,Mahoning County,1
Ohio,Medina County,1
Ohio,Mercer County,1
Ohio,Montgomery County,1
Ohio,Knox County,1
Ohio,Muskingum County,1
Ohio,Paulding County,1
Ohio,Pickaway County,1
Ohio,Portage County,1
Ohio,Richland County,1
Ohio,Ross County,1
Ohio,Lake County,1
Ohio,Jefferson County,1
Ohio,Clark County,1
Ohio,Delaware County,1
Ohio,Clermont County,1
Ohio,Clinton County,1
Ohio,Columbiana County,1
Ohio,Crawford County,1
Ohio,Cuyahoga County,1
Ohio,Darke County,1
Ohio,Fairfield County,1
Ohio,Henry County,1
Ohio,Franklin County,1
Ohio,Geauga County,1
Ohio,Greene County,1
Ohio,Guernsey County,1
Ohio,Hamilton County,1
Ohio,Hancock County,1
Alabama,Baldwin County,1
