Origin State,Origin County,Count
Alaska,Sitka City and Borough,1
Alaska,Matanuska-Susitna Borough,1
Alaska,Ketchikan Gateway Borough,1
Alaska,Juneau City and Borough,1
Florida,Bradford County,1
Florida,Broward County,1
Illinois,Kendall County,1
Georgia,Richmond County,1
Georgia,Muscogee County,1
Georgia,Murray County,1
Georgia,Monroe County,1
Georgia,Lowndes County,1
Mississippi,Tishomingo County,1
Georgia,Laurens County,1
Georgia,Johnson County,1
Georgia,Houston County,1
Georgia,Henry County,1
Georgia,Hancock County,1
Georgia,Hall County,1
Georgia,Gwinnett County,1
Georgia,Glynn County,1
Georgia,Fulton County,1
Georgia,Fayette County,1
Georgia,DeKalb County,1
Georgia,Coweta County,1
Georgia,Columbia County,1
Georgia,Cobb County,1
Georgia,Newton County,1
Georgia,Thomas County,1
Florida,Charlotte County,1
Georgia,Union County,1
Illinois,Kankakee County,1
Illinois,Kane County,1
Illinois,Johnson County,1
Illinois,Fulton County,1
Illinois,Franklin County,1
Illinois,DuPage County,1
Illinois,DeKalb County,1
Illinois,Cook County,1
Illinois,Clinton County,1
Idaho,Twin Falls County,1
Idaho,Madison County,1
Idaho,Kootenai County,1
Idaho,Canyon County,1
Idaho,Bingham County,1
Idaho,Ada County,1
Hawaii,Maui County,1
Hawaii,Honolulu County,1
Georgia,Worth County,1
Georgia,Wilkes County,1
Georgia,Clayton County,1
Georgia,Clarke County,1
Georgia,Cherokee County,1
Georgia,Chattahoochee County,1
Florida,Okaloosa County,1
Florida,Nassau County,1
Florida,Monroe County,1
Florida,Miami-Dade County,1
Florida,Martin County,1
Florida,Marion County,1
Florida,Manatee County,1
Florida,Leon County,1
Florida,Lee County,1
Florida,Lake County,1
Florida,Hillsborough County,1
Florida,Hernando County,1
Florida,Hardee County,1
Florida,Hamilton County,1
Florida,Flagler County,1
Florida,Escambia County,1
Florida,Duval County,1
Florida,Collier County,1
Florida,Citrus County,1
Florida,Orange County,1
Florida,Osceola County,1
Florida,Palm Beach County,1
Florida,Volusia County,1
Georgia,Chatham County,1
Georgia,Carroll County,1
Georgia,Bryan County,1
Georgia,Bibb County,1
Georgia,Bartow County,1
Georgia,Barrow County,1
Georgia,Baldwin County,1
Florida,Wakulla County,1
Florida,Union County,1
Florida,Pasco County,1
Florida,Suwannee County,1
Florida,St. Lucie County,1
Florida,Seminole County,1
Florida,Sarasota County,1
Florida,Santa Rosa County,1
Florida,Putnam County,1
Florida,Polk County,1
Florida,Pinellas County,1
Mississippi,Madison County,1
Wyoming,Natrona County,1
Mississippi,Union County,1
Tennessee,Henry County,1
Tennessee,Shelby County,1
Tennessee,Sequatchie County,1
Tennessee,Putnam County,1
Tennessee,Montgomery County,1
Tennessee,Monroe County,1
Tennessee,McMinn County,1
Tennessee,Knox County,1
Tennessee,Hamilton County,1
Tennessee,Sumner County,1
Tennessee,Hamblen County,1
Tennessee,DeKalb County,1
Tennessee,Davidson County,1
Tennessee,Carroll County,1
South Dakota,Roberts County,1
South Dakota,Jackson County,1
South Carolina,York County,1
Tennessee,Sullivan County,1
Tennessee,Wayne County,1
South Carolina,Sumter County,1
Texas,Dallas County,1
Texas,Hidalgo County,1
Texas,Hays County,1
Texas,Harris County,1
Texas,Guadalupe County,1
Texas,Falls County,1
Texas,El Paso County,1
Texas,Denton County,1
Texas,Coryell County,1
Tennessee,Weakley County,1
Texas,Cameron County,1
Texas,Brazos County,1
Texas,Brazoria County,1
Texas,Bexar County,1
Texas,Bell County,1
Texas,Austin County,1
Tennessee,White County,1
South Carolina,Williamsburg County,1
South Carolina,Spartanburg County,1
Texas,Hunt County,1
Puerto Rico,Ceiba Municipio,1
Puerto Rico,Trujillo Alto Municipio,1
Puerto Rico,Toa Baja Municipio,1
Puerto Rico,San Juan Municipio,1
Puerto Rico,Ponce Municipio,1
Puerto Rico,Naguabo Municipio,1
Puerto Rico,Morovis Municipio,1
Puerto Rico,Juana D�az Municipio,1
Puerto Rico,Cabo Rojo Municipio,1
STATE2_NAME,COUNTY2_NAME,1
Puerto Rico,Bayam�n Municipio,1
Puerto Rico,Arecibo Municipio,1
Puerto Rico,Aguada Municipio,1
Oregon,Union County,1
Oregon,Umatilla County,1
Oregon,Multnomah County,1
Oregon,Josephine County,1
Puerto Rico,Villalba Municipio,1
South Carolina,Aiken County,1
South Carolina,Richland County,1
South Carolina,Greenville County,1
South Carolina,Oconee County,1
South Carolina,Newberry County,1
South Carolina,Marlboro County,1
South Carolina,Lexington County,1
South Carolina,Lee County,1
South Carolina,Horry County,1
South Carolina,Greenwood County,1
South Carolina,Fairfield County,1
South Carolina,Barnwell County,1
South Carolina,Dorchester County,1
South Carolina,Dillon County,1
South Carolina,Darlington County,1
South Carolina,Clarendon County,1
South Carolina,Chesterfield County,1
South Carolina,Charleston County,1
South Carolina,Berkeley County,1
Texas,Hill County,1
Texas,Johnson County,1
Oregon,Benton County,1
Virginia,Roanoke city,1
Virginia,Wise County,1
Virginia,Virginia Beach city,1
Virginia,Suffolk city,1
Virginia,Staunton city,1
Virginia,Spotsylvania County,1
Virginia,Smyth County,1
Virginia,Rockingham County,1
Virginia,Richmond city,1
Virginia,York County,1
Virginia,Pulaski County,1
Virginia,Prince William County,1
Virginia,Prince George County,1
Virginia,Pittsylvania County,1
Virginia,Petersburg city,1
Virginia,Norfolk city,1
Virginia,Newport News city,1
Virginia,Wythe County,1
Washington,Clark County,1
Virginia,Louisa County,1
Washington,Yakima County,1
West Virginia,Wayne County,1
West Virginia,Putnam County,1
West Virginia,Monongalia County,1
West Virginia,Mercer County,1
West Virginia,Logan County,1
West Virginia,Greenbrier County,1
West Virginia,Cabell County,1
Washington,Thurston County,1
Washington,Island County,1
Washington,Spokane County,1
Washington,Snohomish County,1
Washington,Skagit County,1
Washington,Pierce County,1
Washington,Okanogan County,1
Washington,King County,1
Washington,Jefferson County,1
Virginia,Lynchburg city,1
Virginia,Loudoun County,1
Texas,Lampasas County,1
Texas,Tom Green County,1
Utah,Utah County,1
Utah,Millard County,1
Texas,Williamson County,1
Texas,Wichita County,1
Texas,Val Verde County,1
Texas,Upshur County,1
Texas,Travis County,1
Texas,Taylor County,1
Virginia,Alexandria city,1
Texas,Tarrant County,1
Texas,Smith County,1
Texas,San Jacinto County,1
Texas,Orange County,1
Texas,Montgomery County,1
Texas,Lubbock County,1
Texas,Limestone County,1
Virginia,Albemarle County,1
Virginia,Augusta County,1
Virginia,King George County,1
Virginia,Fredericksburg city,1
Virginia,James City County,1
Virginia,Hopewell city,1
Virginia,Henrico County,1
Virginia,Hanover County,1
Virginia,Hampton city,1
Virginia,Goochland County,1
Virginia,Gloucester County,1
Virginia,Fluvanna County,1
Virginia,Brunswick County,1
Virginia,Floyd County,1
Virginia,Fauquier County,1
Virginia,Fairfax County,1
Virginia,Chesterfield County,1
Virginia,Chesapeake city,1
Virginia,Charlottesville city,1
Virginia,Campbell County,1
Oregon,Clatsop County,1
Oklahoma,Tulsa County,1
Mississippi,Washington County,1
North Carolina,Cleveland County,1
North Carolina,Durham County,1
North Carolina,Davie County,1
North Carolina,Davidson County,1
North Carolina,Dare County,1
North Carolina,Currituck County,1
North Carolina,Craven County,1
North Carolina,Columbus County,1
North Carolina,Chowan County,1
North Carolina,Forsyth County,1
North Carolina,Chatham County,1
North Carolina,Catawba County,1
North Carolina,Carteret County,1
North Carolina,Caldwell County,1
North Carolina,Cabarrus County,1
North Carolina,Burke County,1
North Carolina,Buncombe County,1
North Carolina,Edgecombe County,1
North Carolina,Franklin County,1
North Carolina,Bladen County,1
North Carolina,Hoke County,1
North Carolina,Lenoir County,1
North Carolina,Lee County,1
North Carolina,Jones County,1
North Carolina,Johnston County,1
North Carolina,Jackson County,1
North Carolina,Iredell County,1
North Carolina,Hyde County,1
North Carolina,Hertford County,1
North Carolina,Gaston County,1
North Carolina,Henderson County,1
North Carolina,Haywood County,1
North Carolina,Harnett County,1
North Carolina,Halifax County,1
North Carolina,Guilford County,1
North Carolina,Greene County,1
North Carolina,Granville County,1
North Carolina,Brunswick County,1
North Carolina,Bertie County,1
North Carolina,Macon County,1
Missouri,Pike County,1
Missouri,Wright County,1
Missouri,Texas County,1
Missouri,St. Louis city,1
Missouri,St. Louis County,1
Missouri,Scott County,1
Missouri,Pulaski County,1
Missouri,Polk County,1
Missouri,Maries County,1
Montana,Missoula County,1
Missouri,Jefferson County,1
Missouri,Jasper County,1
Missouri,Jackson County,1
Missouri,Howell County,1
Missouri,Greene County,1
Missouri,Cass County,1
Missouri,Barry County,1
Montana,Fergus County,1
Montana,Yellowstone County,1
North Carolina,Beaufort County,1
New Mexico,Lea County,1
North Carolina,Anson County,1
North Carolina,Alexander County,1
North Carolina,Alamance County,1
Wyoming,Laramie County,1
New Mexico,San Juan County,1
New Mexico,Otero County,1
New Mexico,McKinley County,1
New Mexico,Do�a Ana County,1
Nebraska,Cass County,1
New Mexico,Curry County,1
New Mexico,Chaves County,1
New Mexico,Bernalillo County,1
Nevada,Clark County,1
Nevada,Carson City,1
Nebraska,Sarpy County,1
Nebraska,Douglas County,1
North Carolina,Lincoln County,1
North Carolina,Madison County,1
Oklahoma,Pontotoc County,1
Ohio,Fairfield County,1
Ohio,Licking County,1
Ohio,Holmes County,1
Ohio,Hardin County,1
Ohio,Hamilton County,1
Ohio,Greene County,1
Ohio,Geauga County,1
Ohio,Franklin County,1
Ohio,Erie County,1
Ohio,Madison County,1
Ohio,Cuyahoga County,1
Ohio,Crawford County,1
Ohio,Clermont County,1
Ohio,Butler County,1
Ohio,Athens County,1
Ohio,Ashtabula County,1
Ohio,Allen County,1
Ohio,Lucas County,1
Ohio,Morgan County,1
North Dakota,Mountrail County,1
Oklahoma,Cherokee County,1
Oklahoma,Oklahoma County,1
Oklahoma,Muskogee County,1
Oklahoma,Le Flore County,1
Oklahoma,Kay County,1
Oklahoma,Garfield County,1
Oklahoma,Comanche County,1
Oklahoma,Cleveland County,1
Oklahoma,Carter County,1
Ohio,Muskingum County,1
Oklahoma,Canadian County,1
Ohio,Warren County,1
Ohio,Trumbull County,1
Ohio,Summit County,1
Ohio,Stark County,1
Ohio,Ross County,1
Ohio,Portage County,1
North Dakota,Stark County,1
North Dakota,Burleigh County,1
North Carolina,Martin County,1
North Carolina,Orange County,1
North Carolina,Richmond County,1
North Carolina,Randolph County,1
North Carolina,Pitt County,1
North Carolina,Person County,1
North Carolina,Pender County,1
North Carolina,Pasquotank County,1
North Carolina,Pamlico County,1
North Carolina,Onslow County,1
North Carolina,Rockingham County,1
North Carolina,Northampton County,1
North Carolina,New Hanover County,1
North Carolina,Nash County,1
North Carolina,Moore County,1
North Carolina,Mitchell County,1
North Carolina,Mecklenburg County,1
North Carolina,McDowell County,1
North Carolina,Robeson County,1
North Carolina,Rowan County,1
North Carolina,Yadkin County,1
North Carolina,Vance County,1
North Carolina,Wilson County,1
North Carolina,Wilkes County,1
North Carolina,Wayne County,1
North Carolina,Watauga County,1
North Carolina,Washington County,1
North Carolina,Warren County,1
North Carolina,Wake County,1
North Carolina,Union County,1
North Carolina,Rutherford County,1
North Carolina,Tyrrell County,1
North Carolina,Swain County,1
North Carolina,Surry County,1
North Carolina,Stokes County,1
North Carolina,Stanly County,1
North Carolina,Scotland County,1
North Carolina,Sampson County,1
Alabama,Autauga County,1
