Origin State,Origin County,Count
Texas,Lubbock County,1
Texas,Liberty County,1
Texas,La Salle County,1
Texas,Kerr County,1
Texas,Kaufman County,1
Texas,Jones County,1
Texas,Jefferson County,1
Texas,Hood County,1
Texas,Hill County,1
Texas,Hidalgo County,1
Texas,Hays County,1
Texas,Harrison County,1
Texas,Harris County,1
Texas,Guadalupe County,1
Texas,Gregg County,1
Texas,Gillespie County,1
Texas,Galveston County,1
Texas,Fort Bend County,1
Texas,Ellis County,1
Texas,El Paso County,1
Texas,Duval County,1
Texas,Denton County,1
Texas,Dallas County,1
Texas,Coryell County,1
Texas,Concho County,1
Texas,Collin County,1
Texas,Montgomery County,1
Texas,Nacogdoches County,1
Texas,Nolan County,1
Texas,Williamson County,1
Virginia,Botetourt County,1
Virginia,Bedford County,1
Virginia,Arlington County,1
Virginia,Alexandria city,1
Virginia,Albemarle County,1
Utah,Weber County,1
Utah,Utah County,1
Utah,Salt Lake County,1
Utah,Iron County,1
Utah,Davis County,1
Utah,Cache County,1
Utah,Box Elder County,1
Texas,Wood County,1
Texas,Willacy County,1
Texas,Nueces County,1
Texas,Wilbarger County,1
Texas,Wichita County,1
Texas,Webb County,1
Texas,Waller County,1
Texas,Val Verde County,1
Texas,Travis County,1
Texas,Titus County,1
Texas,Taylor County,1
Texas,Tarrant County,1
Texas,Smith County,1
Texas,San Patricio County,1
Texas,Randall County,1
Texas,Potter County,1
Oklahoma,Seminole County,1
Oklahoma,Rogers County,1
Oklahoma,Pottawatomie County,1
Missouri,Adair County,1
Missouri,Pemiscot County,1
Missouri,Newton County,1
Missouri,New Madrid County,1
Missouri,Moniteau County,1
Missouri,Mississippi County,1
Missouri,Miller County,1
Missouri,McDonald County,1
Missouri,Marion County,1
Missouri,Lincoln County,1
Missouri,Lewis County,1
Missouri,Lafayette County,1
Missouri,Johnson County,1
Missouri,Jefferson County,1
Missouri,Jasper County,1
Missouri,Jackson County,1
Missouri,Henry County,1
Missouri,Greene County,1
Missouri,Franklin County,1
Missouri,Cole County,1
Missouri,Clay County,1
Missouri,Christian County,1
Missouri,Cedar County,1
Missouri,Cass County,1
Missouri,Cape Girardeau County,1
Missouri,Camden County,1
Missouri,Callaway County,1
Missouri,Butler County,1
Missouri,Buchanan County,1
Missouri,Boone County,1
Missouri,Phelps County,1
Missouri,Platte County,1
Missouri,Pulaski County,1
Montana,Missoula County,1
Nebraska,Red Willow County,1
Nebraska,Platte County,1
Nebraska,Pierce County,1
Nebraska,Lancaster County,1
Nebraska,Hitchcock County,1
Nebraska,Hall County,1
Nebraska,Fillmore County,1
Nebraska,Douglas County,1
Nebraska,Dawes County,1
Nebraska,Buffalo County,1
Nebraska,Adams County,1
Montana,Silver Bow County,1
Montana,Park County,1
Montana,Madison County,1
Missouri,Randolph County,1
Montana,Lewis and Clark County,1
Montana,Gallatin County,1
Montana,Flathead County,1
Montana,Dawson County,1
Montana,Cascade County,1
Missouri,Taney County,1
Missouri,Stone County,1
Missouri,Stoddard County,1
Missouri,St. Louis city,1
Missouri,St. Louis County,1
Missouri,St. Clair County,1
Missouri,St. Charles County,1
Missouri,Saline County,1
Missouri,Benton County,1
Mississippi,Yazoo County,1
Oklahoma,Pittsburg County,1
Mississippi,Webster County,1
Mississippi,DeSoto County,1
Mississippi,Coahoma County,1
Mississippi,Clay County,1
Mississippi,Claiborne County,1
Mississippi,Bolivar County,1
Mississippi,Alcorn County,1
Wyoming,Park County,1
Maryland,Washington County,1
Maryland,Prince George's County,1
Maryland,Montgomery County,1
Maryland,Howard County,1
Maryland,Frederick County,1
Maryland,Charles County,1
Maryland,Cecil County,1
Maryland,Carroll County,1
Maryland,Baltimore city,1
Maryland,Baltimore County,1
Maryland,Anne Arundel County,1
Louisiana,West Carroll Parish,1
Louisiana,West Baton Rouge Parish,1
Louisiana,Washington Parish,1
Louisiana,Vernon Parish,1
Louisiana,Tangipahoa Parish,1
Louisiana,St. Tammany Parish,1
Louisiana,Rapides Parish,1
Louisiana,Plaquemines Parish,1
Louisiana,Ouachita Parish,1
Louisiana,Orleans Parish,1
Louisiana,Lafourche Parish,1
Mississippi,Forrest County,1
Mississippi,Greene County,1
Mississippi,Grenada County,1
Mississippi,Marshall County,1
Mississippi,Washington County,1
Mississippi,Warren County,1
Mississippi,Walthall County,1
Mississippi,Tishomingo County,1
Mississippi,Tippah County,1
Mississippi,Tallahatchie County,1
Mississippi,Simpson County,1
Mississippi,Rankin County,1
Mississippi,Quitman County,1
Mississippi,Pike County,1
Mississippi,Perry County,1
Mississippi,Panola County,1
Mississippi,Oktibbeha County,1
Mississippi,Madison County,1
Mississippi,Harrison County,1
Mississippi,Lowndes County,1
Mississippi,Lincoln County,1
Mississippi,Leflore County,1
Mississippi,Lee County,1
Mississippi,Leake County,1
Mississippi,Lawrence County,1
Mississippi,Lauderdale County,1
Mississippi,Lafayette County,1
Mississippi,Jones County,1
Mississippi,Jackson County,1
Mississippi,Humphreys County,1
Mississippi,Holmes County,1
Mississippi,Hinds County,1
Nebraska,Saline County,1
Nebraska,Sarpy County,1
Nebraska,Seward County,1
Nebraska,Sheridan County,1
Ohio,Hardin County,1
Ohio,Hancock County,1
Ohio,Hamilton County,1
Ohio,Greene County,1
Ohio,Gallia County,1
Ohio,Fulton County,1
Ohio,Franklin County,1
Ohio,Fairfield County,1
Ohio,Erie County,1
Ohio,Delaware County,1
Ohio,Defiance County,1
Ohio,Darke County,1
Ohio,Cuyahoga County,1
Ohio,Columbiana County,1
Ohio,Clinton County,1
Ohio,Clermont County,1
Ohio,Clark County,1
Ohio,Butler County,1
Ohio,Brown County,1
Ohio,Auglaize County,1
Ohio,Athens County,1
Ohio,Ashtabula County,1
Ohio,Ashland County,1
Ohio,Allen County,1
North Dakota,Williams County,1
North Dakota,Ward County,1
North Dakota,Stark County,1
North Dakota,Sargent County,1
North Dakota,Morton County,1
Ohio,Knox County,1
Ohio,Lake County,1
Ohio,Licking County,1
Ohio,Trumbull County,1
Oklahoma,Oklahoma County,1
Oklahoma,McCurtain County,1
Oklahoma,Garfield County,1
Oklahoma,Delaware County,1
Oklahoma,Comanche County,1
Oklahoma,Cleveland County,1
Oklahoma,Canadian County,1
Ohio,Wood County,1
Ohio,Wayne County,1
Ohio,Washington County,1
Ohio,Warren County,1
Ohio,Union County,1
Ohio,Tuscarawas County,1
Ohio,Summit County,1
Ohio,Lorain County,1
Ohio,Stark County,1
Ohio,Shelby County,1
Ohio,Seneca County,1
Ohio,Scioto County,1
Ohio,Richland County,1
Ohio,Portage County,1
Ohio,Ottawa County,1
Ohio,Montgomery County,1
Ohio,Medina County,1
Ohio,Marion County,1
Ohio,Mahoning County,1
Ohio,Madison County,1
Ohio,Lucas County,1
North Dakota,McLean County,1
North Dakota,McHenry County,1
North Dakota,LaMoure County,1
New Mexico,San Juan County,1
North Carolina,Davidson County,1
North Carolina,Cumberland County,1
North Carolina,Craven County,1
North Carolina,Cleveland County,1
North Carolina,Chatham County,1
North Carolina,Cabarrus County,1
North Carolina,Buncombe County,1
North Carolina,Brunswick County,1
North Carolina,Beaufort County,1
North Carolina,Alamance County,1
New Mexico,Santa Fe County,1
New Mexico,Sandoval County,1
New Mexico,San Miguel County,1
New Mexico,Quay County,1
North Carolina,Durham County,1
New Mexico,Otero County,1
New Mexico,Los Alamos County,1
New Mexico,Lea County,1
New Mexico,Eddy County,1
New Mexico,Do�a Ana County,1
New Mexico,Curry County,1
New Mexico,Bernalillo County,1
Nevada,Washoe County,1
Nevada,Nye County,1
Nevada,Douglas County,1
Nevada,Clark County,1
Nebraska,York County,1
Nebraska,Washington County,1
North Carolina,Davie County,1
North Carolina,Forsyth County,1
North Dakota,Grand Forks County,1
North Carolina,Onslow County,1
North Dakota,Cass County,1
North Dakota,Burleigh County,1
North Carolina,Wilson County,1
North Carolina,Wayne County,1
North Carolina,Watauga County,1
North Carolina,Warren County,1
North Carolina,Wake County,1
North Carolina,Union County,1
North Carolina,Scotland County,1
North Carolina,Rowan County,1
North Carolina,Pitt County,1
North Carolina,Pasquotank County,1
North Carolina,Orange County,1
North Carolina,Northampton County,1
North Carolina,Gaston County,1
North Carolina,New Hanover County,1
North Carolina,Moore County,1
North Carolina,Mecklenburg County,1
North Carolina,Macon County,1
North Carolina,Lee County,1
North Carolina,Johnston County,1
North Carolina,Iredell County,1
North Carolina,Hertford County,1
North Carolina,Henderson County,1
North Carolina,Haywood County,1
North Carolina,Harnett County,1
North Carolina,Halifax County,1
North Carolina,Guilford County,1
Alabama,Autauga County,1
