Origin State,Origin County,Count
California,Humboldt County,1
California,Kern County,1
California,Lake County,1
California,Lassen County,1
California,Los Angeles County,1
California,Madera County,1
California,Marin County,1
California,Mariposa County,1
California,Mendocino County,1
California,Merced County,1
California,Modoc County,1
California,Alameda County,1
Arkansas,Independence County,1
Colorado,Moffat County,1
Arizona,Yuma County,1
Alabama,Blount County,1
Alabama,Dallas County,1
Alabama,DeKalb County,1
Alabama,Houston County,1
Alabama,Lowndes County,1
Alabama,Mobile County,1
Alabama,Montgomery County,1
Alaska,Anchorage Municipality,1
Alaska,Fairbanks North Star Borough,1
Alaska,Kenai Peninsula Borough,1
Alaska,Ketchikan Gateway Borough,1
Alaska,Kodiak Island Borough,1
Arizona,Cochise County,1
Arizona,Coconino County,1
Arizona,Maricopa County,1
Arizona,Mohave County,1
Arizona,Pima County,1
Arizona,Pinal County,1
Arizona,Yavapai County,1
California,Monterey County,1
California,Napa County,1
California,Nevada County,1
California,Orange County,1
California,Tulare County,1
California,Tuolumne County,1
California,Ventura County,1
California,Yolo County,1
California,Yuba County,1
Colorado,Arapahoe County,1
Colorado,Archuleta County,1
Colorado,Boulder County,1
Colorado,Broomfield County,1
Colorado,Chaffee County,1
Colorado,Delta County,1
Colorado,Denver County,1
Colorado,Douglas County,1
Colorado,Eagle County,1
Colorado,El Paso County,1
Iowa,Page County,1
Colorado,Jefferson County,1
Colorado,La Plata County,1
Colorado,Larimer County,1
California,Trinity County,1
California,Tehama County,1
California,Sutter County,1
California,San Joaquin County,1
California,Placer County,1
California,Plumas County,1
California,Riverside County,1
California,Sacramento County,1
California,San Benito County,1
California,San Bernardino County,1
California,San Diego County,1
California,San Francisco County,1
California,San Luis Obispo County,1
California,Stanislaus County,1
California,San Mateo County,1
California,Santa Barbara County,1
California,Santa Clara County,1
California,Santa Cruz County,1
California,Shasta County,1
California,Sierra County,1
California,Siskiyou County,1
California,Solano County,1
Iowa,Mills County,1
Wyoming,Campbell County,1
Iowa,Pottawattamie County,1
Texas,Harris County,1
Texas,Coryell County,1
Texas,Denton County,1
Texas,El Paso County,1
Texas,Erath County,1
Texas,Franklin County,1
Texas,Galveston County,1
Texas,Lubbock County,1
Texas,Collin County,1
Texas,Newton County,1
Texas,Nueces County,1
Texas,Parker County,1
Texas,Randall County,1
Texas,Reeves County,1
Texas,Tarrant County,1
Texas,Comal County,1
Texas,Bexar County,1
Texas,Wichita County,1
South Carolina,Beaufort County,1
Oregon,Tillamook County,1
Oregon,Washington County,1
Puerto Rico,Juana D�az Municipio,1
Puerto Rico,San Juan Municipio,1
Puerto Rico,Utuado Municipio,1
STATE2_NAME,COUNTY2_NAME,1
South Carolina,Berkeley County,1
Tennessee,Shelby County,1
South Carolina,Greenville County,1
South Carolina,Horry County,1
South Carolina,Richland County,1
South Dakota,Brown County,1
Tennessee,Davidson County,1
Tennessee,Moore County,1
Texas,Travis County,1
Texas,Williamson County,1
Kansas,Geary County,1
Washington,Grays Harbor County,1
Virginia,Williamsburg city,1
Virginia,York County,1
Washington,Clark County,1
Washington,Douglas County,1
Washington,Franklin County,1
Washington,Grant County,1
Washington,King County,1
Virginia,Stafford County,1
Washington,Kitsap County,1
Washington,Pierce County,1
Washington,Spokane County,1
Washington,Thurston County,1
Washington,Walla Walla County,1
Washington,Whatcom County,1
Virginia,Virginia Beach city,1
Virginia,Richmond city,1
Utah,Cache County,1
Utah,Utah County,1
Utah,Davis County,1
Utah,Duchesne County,1
Utah,Kane County,1
Utah,Piute County,1
Utah,Salt Lake County,1
Utah,Tooele County,1
Utah,Washington County,1
Virginia,Portsmouth city,1
Virginia,Albemarle County,1
Virginia,Charlottesville city,1
Virginia,Chesterfield County,1
Virginia,Clarke County,1
Virginia,Fairfax County,1
Virginia,Harrisonburg city,1
Oregon,Multnomah County,1
Oregon,Marion County,1
Oregon,Linn County,1
Missouri,St. Louis County,1
Mississippi,Monroe County,1
Mississippi,Yalobusha County,1
Missouri,Boone County,1
Missouri,Greene County,1
Missouri,Jackson County,1
Missouri,St. Charles County,1
Montana,Big Horn County,1
Mississippi,Harrison County,1
Montana,Lewis and Clark County,1
Montana,Missoula County,1
Nebraska,Dawson County,1
Nebraska,Douglas County,1
Nebraska,Hitchcock County,1
Nebraska,York County,1
Mississippi,Jackson County,1
Maryland,Prince George's County,1
Oregon,Lincoln County,1
Kentucky,Johnson County,1
Kansas,Johnson County,1
Kansas,Marion County,1
Kansas,Miami County,1
Kansas,Saline County,1
Kansas,Shawnee County,1
Kentucky,Fayette County,1
Kentucky,Kenton County,1
Maryland,Montgomery County,1
Kentucky,Shelby County,1
Kentucky,Spencer County,1
Louisiana,Orleans Parish,1
Louisiana,West Baton Rouge Parish,1
Maryland,Anne Arundel County,1
Maryland,Baltimore city,1
Nevada,Carson City,1
Nevada,Clark County,1
Nevada,Douglas County,1
Oregon,Clackamas County,1
Ohio,Portage County,1
Oklahoma,Cleveland County,1
Oklahoma,Marshall County,1
Oklahoma,Oklahoma County,1
Oklahoma,Okmulgee County,1
Oklahoma,Woodward County,1
Oregon,Clatsop County,1
Nevada,Lyon County,1
Oregon,Curry County,1
Oregon,Deschutes County,1
Oregon,Jackson County,1
Oregon,Josephine County,1
Oregon,Klamath County,1
Oregon,Lane County,1
Ohio,Montgomery County,1
Ohio,Hamilton County,1
North Dakota,Hettinger County,1
North Dakota,Griggs County,1
North Dakota,Burleigh County,1
North Carolina,Wake County,1
North Carolina,Onslow County,1
North Carolina,Mecklenburg County,1
North Carolina,Iredell County,1
North Carolina,Davie County,1
North Carolina,Carteret County,1
New Mexico,San Juan County,1
New Mexico,Luna County,1
New Mexico,Los Alamos County,1
New Mexico,Eddy County,1
New Mexico,Bernalillo County,1
Nevada,Washoe County,1
Alabama,Baldwin County,1
